year,winRatio,rank,o_3pa,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,confW,confL,min,attend,BPassists,BPsteals,BPrebounds,coachWinRatio,coachPostWinRatio,playoff
0.0,0.587378640776699,1.0,0.5689182241092363,0.9032256342724032,0.9369250985545335,0.6686746987951808,0.8364249578414841,0.5557764052245989,0.7682388005773924,0.8916030615713051,0.868679690363444,0.878595175436452,0.6148791924299799,0.6750332228041007,0.7959018127163457,0.779695972079035,0.7849590704548642,0.9965344494361883,0.793885388840722,0.8491803278688524,0.6838391453912601,0.747046036715493,0.8644932300533842,0.2857142857142857,0.9230769230769231,0.27404890602791354,0.9411764705882353,0.9374321874687018,0.36016178162960405,0.5231185697209573,0.5965338716215041,0.2645613039696675,0.055900621118012424,0.0,Y
0.0,0.7524271844660194,0.25,0.5998697337110341,0.8835546585713708,0.8501971090670171,0.7801204819277109,0.9072512647554806,0.5619516986159833,0.7678873647125354,0.7850975764006713,0.7415558332370863,0.7153924403344295,0.5302219123128088,0.58726294560735,0.6762723991485514,0.6998475893962423,0.6921911803101984,0.9029003400931908,0.9230915678970141,1.0,0.8861014278309288,0.5769867763249742,0.7552303969424788,0.6071428571428571,0.5769230769230769,0.7125271556725752,0.47058823529411764,0.9410516167639478,0.5445485543691688,0.2014682702873964,0.22188675241290073,0.3899297042832707,0.1619047619047619,0.12937801804558893,Y
0.0,0.25728155339805825,0.625,0.4023696248233718,0.8245417314682737,0.9211563731931669,0.783132530120482,0.893760539629005,0.54342581844183,0.8191970009816567,0.9179758483754619,0.7823006592391238,0.8000615284700653,0.6059678997860671,0.5936462384943865,0.8081088957334677,0.7515141899556964,0.7698941994057305,0.8577553230885312,0.895119096142559,0.9311475409836065,0.871654121942381,0.8988846620641703,0.8634255150718444,0.5,0.6923076923076923,0.5480978120558271,0.6470588235294118,0.9301933288782099,0.42480346282838727,0.08352982716175733,0.09220121114838414,0.5536051158038083,0.0,0.0,N
0.0,0.6286407766990292,0.25,0.7236757721182255,0.8097884996924994,0.7279894875164258,0.855421686746988,0.7419898819561552,0.6422305127039809,0.8698037655210641,0.7972696318487438,0.603023424830158,0.623360822795695,0.5525001439225907,0.6670541066953052,0.7080108149930683,0.7186354441451347,0.7151849308588762,0.7908738164149616,0.8631505569946105,0.7639344262295082,0.7705229807225467,0.5162513261855032,0.7352997172870694,0.9642857142857141,0.19230769230769232,0.931766280494906,0.23529411764705882,0.9374321874687018,0.7763534806084658,0.13177737207679147,0.4812578349419338,0.6441489604747439,0.7714285714285714,0.7762681082735337,Y
0.0,0.25728155339805825,0.875,0.767892214406508,0.8212632355181017,0.8436268068331143,0.8162650602409639,0.8735244519392917,0.7780869673144384,0.7777275689285312,0.8510295434110636,0.8197858991609986,0.8209220284455118,0.48566544909324505,0.571304713389759,0.7836947296992239,0.7432945035030559,0.7564151042565054,0.8828358880911199,0.8151977482726878,0.8754098360655738,0.7641019558831922,0.4555158760460322,0.8150224359087072,0.3214285714285714,0.8846153846153847,0.3836684684390789,0.8235294117647058,0.9301933288782099,0.7137667444386039,0.21218994693518173,0.5100768441118264,0.3481402375120696,0.0,0.0,N
0.0,1.0000000000000002,0.125,0.6661943971434581,0.9605993134004143,0.9264126149802892,0.8162650602409639,0.7858347386172007,0.9633457690559714,0.8494204853593583,0.7871262523086834,0.8067475548403467,0.849145057824057,0.543588851278678,0.6590749905865096,0.732424981027312,0.7961353449843158,0.7754444150554114,0.7440567617434628,0.8658146019236063,0.7967213114754097,0.7785492617717399,0.6377222264644451,0.771957931653269,1.0,0.15384615384615385,0.931766280494906,0.23529411764705882,0.9338127581734559,0.41576012092847175,0.1961074319635036,0.25070576158279334,0.856578749895016,1.0,0.12937801804558893,Y
0.0,0.6699029126213593,0.75,0.4569032369789203,0.680287909660703,0.9290407358738502,0.819277108433735,0.8836424957841483,0.54342581844183,0.643479068553159,0.7252516371143153,0.7399260401970047,0.7693843226238204,0.521310619668896,0.5026843148541176,0.6713895659417027,0.7609081173301426,0.7318355778079189,0.6955676694051247,0.8804668490330827,0.8098360655737706,0.8475752787948014,0.7166783116457573,0.7121658926870407,0.46428571428571425,0.7307692307692308,0.49328803085024436,0.7058823529411764,0.9374321874687018,0.5057025704024127,0.02992144392283047,0.04897269739354532,0.5953945825750092,0.09774436090225563,0.0,Y
0.0,0.3398058252427184,0.75,0.8415862848869791,0.8114277476675855,0.9067017082785809,0.713855421686747,0.8381112984822934,0.3890434836572192,0.7706988516313913,0.7658251552745566,0.8377136226018952,0.861415940162555,0.7307259968008457,0.7675909696661286,0.732424981027312,0.7949611040625101,0.7746515271054568,0.7892017787481223,0.941739882399984,0.9016393442622951,0.8780751467817356,0.7895608518131225,0.7787201265363543,0.5357142857142856,0.6538461538461539,0.27404890602791354,0.9411764705882353,0.9301933288782099,0.4618201893705546,0.31404587508914267,0.5677148624516115,0.4108244376688712,0.1260504201680672,0.0,N
0.0,0.7111650485436893,0.125,0.5836570382053304,0.7819212841160368,0.8107752956636005,0.7409638554216869,0.7993254637436762,0.629879925921212,0.7548842377128265,0.7516244239184722,0.7122195585156192,0.723982057971378,0.5168549733469396,0.6702457531388234,0.7812533130957995,0.7597338764083368,0.7667226476059128,0.7724814020797299,0.859154489601117,0.7311475409836066,0.768917724512708,0.5709132313110271,0.7242666624778249,0.7142857142857142,0.46153846153846156,0.7673369368781578,0.4117647058823529,0.9301933288782099,0.9184376855464993,0.9734289889279426,0.7406289174709668,0.17053500373446515,0.23809523809523808,0.17250402406078524,Y
0.0,0.3810679611650485,0.375,0.6249257176743942,0.7753642922156927,0.7660972404730618,0.7680722891566265,0.8195615514333894,0.8027881408799762,0.7759703896042462,0.863201598859136,0.6160617691508101,0.6074086757556478,0.6817138872593256,0.7181204497915965,0.849612977991682,0.7855671766880639,0.8063670451036331,0.8962121894258338,0.8484983098851341,0.8655737704918033,0.8026281049193196,0.6559428615062863,0.7947358512594511,0.5714285714285714,0.6153846153846154,0.7125271556725752,0.47058823529411764,0.9410516167639478,0.46646064327016107,0.7804388092678061,0.639762385376343,0.3307279596907359,0.14285714285714285,0.06468900902279447,N
0.0,0.3810679611650485,0.5,0.5807092753861116,0.7622503084150045,0.8278580814717477,0.858433734939759,0.7234401349072511,0.5619516986159833,0.788270644874241,0.7840832384466653,0.6861428698743149,0.7043486462297814,0.6015122534641107,0.663862460251787,0.8154331455437407,0.7456429853466675,0.7683084235058216,0.8126103060838716,0.9310837026840012,0.7344262295081967,0.8523910474243174,0.5526925962691858,0.7481122970655469,0.7142857142857142,0.46153846153846156,0.6029075932614097,0.5882352941176471,0.9301933288782099,0.6377654538217569,0.33548922838471346,0.7550384220559132,0.442166537747272,0.0,0.0,N
0.0,0.29854368932038833,0.875,0.638190650360879,0.7868390280412949,1.0,0.7981927710843374,1.0,0.5743022853987522,0.7573442887668255,0.7992983077567558,0.9403905841270302,0.9399495871289417,0.6683469482934564,0.7133329801263192,0.7495148972512826,0.758559635486531,0.755622216306551,0.8142823437507111,0.9710443766189368,0.9081967213114754,0.8523910474243174,0.7895608518131225,0.819649200828713,0.3571428571428571,0.8461538461538463,0.21923912482233082,1.0,0.9446710460591937,0.5269053269146927,0.4159018032431037,0.5821243670365577,0.2297367483269999,0.06493506493506493,0.0,N
0.0,0.6699029126213593,0.375,0.676511567010724,0.9294536018737797,0.7503285151116952,1.0,0.7723440134907251,0.9695210624473558,0.8234142313599406,0.8226280806988947,0.6682151464334184,0.6675359992142876,0.6416130703617182,0.6670541066953052,0.7812533130957995,0.7409460216594445,0.7540364404066422,0.8410349464201388,0.7992134786987134,0.740983606557377,0.8411542539554469,0.7045312216178632,0.7744492666101951,0.75,0.42307692307692313,0.7125271556725752,0.47058823529411764,0.926573899582964,0.502218270546053,0.1264165337528988,1.0,0.9436401390016848,0.2727272727272727,0.0,Y
0.0,0.25728155339805825,1.0,0.536492833097829,0.6393067102835521,0.8515111695137977,0.7680722891566265,0.8853288364249577,0.5743022853987522,0.6403161457694458,0.7891549282166955,0.8116369339605911,0.8025157049377648,0.521310619668896,0.5330049560675405,0.7031279817862196,0.8466277046219642,0.8000239415039978,0.8460510594206565,0.8231898830596749,0.9311475409836065,0.8491805350046401,0.747046036715493,0.7726697416409621,0.21428571428571427,1.0,0.21923912482233082,1.0,0.9374321874687018,0.5645911974065473,0.29796336011746466,0.6829908991311819,0.09043852575632969,0.03296703296703297,0.0,N
0.0,0.6286407766990292,0.625,0.38615692931766815,0.8556874429949083,0.9172141918528253,0.644578313253012,0.9173693086003372,0.9695210624473558,0.8480147418999303,0.8723306404451903,0.8654201042832809,0.884730616605701,0.6950808262251947,0.7149288033480783,0.7641633968718289,0.7021960712398538,0.7223209224084658,0.8410349464201388,0.9350797700774948,0.9868852459016394,0.7014969636994853,0.6802370415620749,0.856663320188759,0.6428571428571428,0.5384615384615385,0.7125271556725752,0.47058823529411764,0.926573899582964,0.4095715292517782,0.14785988704846953,0.3083437799225784,0.9610524168230187,0.1836734693877551,0.0,Y
0.0,0.25728155339805825,0.5,0.49375027221915585,0.8540481950198222,0.7844940867279895,0.7379518072289157,0.8532883642495783,0.7780869673144384,0.7647244419288224,0.8571155711350998,0.6225809413111362,0.6810339697866353,0.6638913019715,0.633541819038364,0.7299835644238877,0.7186354441451347,0.7223209224084658,0.8577553230885312,0.7925533663762242,0.8557377049180328,0.7319968316864194,0.6195015914226039,0.790464991333292,0.5,0.6923076923076923,0.7125271556725752,0.47058823529411764,0.926573899582964,0.9666318876506026,0.30332419844135733,0.4812578349419338,0.62673668265341,0.0,0.0,N
0.125,0.587378640776699,0.6887703343990728,0.6074503360420819,0.8175149576197354,0.8485865863734556,0.6593003112770806,0.8133320315574353,0.6480292610896321,0.7395819567020931,0.7987895952752067,0.7652027420193335,0.7609680471458096,0.5483161853186926,0.6213931298161425,0.8232560985470933,0.7087970018498989,0.7459693707141803,0.8372958059158936,0.77979018202997,0.8450986273363814,0.7048224862337198,0.7508265714828988,0.7714479485881001,0.508021189714948,0.6836694879992867,0.6152175035533833,0.5750239228224385,0.939685135007153,0.3960510710190498,0.856310471854066,0.47170274789590677,0.04609030390908689,0.11990086242856307,0.12937801804558893,Y
0.125,0.25728155339805825,0.1721925835997682,0.5338146846832986,0.8468215114345132,0.7561329525779062,0.7951195019566714,0.8085814888145458,0.5312007466609723,0.7282927941672747,0.7156453227097134,0.6127168877498115,0.6092224998643043,0.5662768744980893,0.6359363633186454,0.7066660500716043,0.6983857549585282,0.7010749093650378,0.7925781426216139,0.8434951059068847,0.8367319787011529,0.8301458522510369,0.6979638888819619,0.6812372445391338,0.7182963091431883,0.45721935938425873,0.7807608751776691,0.3973577257409583,0.9342927741485941,0.5688025371243902,0.1647623280719097,0.17704009947842214,0.35091133897674476,0.2416938876612494,0.09550580898445508,N
0.125,0.21601941747572814,0.7806148328004636,0.5234705480408869,0.7898493147279081,0.8401794036938454,0.7175118174937805,0.860170828670389,0.5203626044755718,0.769320967366632,0.8819869532810565,0.7478083431244205,0.7473584644956865,0.5810067721193345,0.5618595167237446,0.7290854033335304,0.796831057524835,0.7748296044361968,0.7796971645001515,0.8279595813383874,0.8862488351264236,0.8117017195353541,0.7514438061353416,0.8286443027145833,0.411077238399735,0.7880706663387469,0.4457472327981861,0.7569045878591508,0.9414580665704658,0.42987804371376487,0.11892280002559358,0.12646039431632727,0.40748354636369344,0.06493506493506492,0.0,N
0.125,0.8349514563106796,0.4056148328004636,0.6722996228744311,0.7404036662117683,0.6911817741076434,0.7935507291275266,0.737791168086328,0.6076356917545934,0.7761768252261934,0.7682259621234341,0.5949075857443454,0.6203055727102238,0.6301569855524258,0.7048008387979425,0.7186485928161367,0.771992401121701,0.7546681711026068,0.7690175320102152,0.7910162633160558,0.794547180223042,0.7235602655037089,0.6485700430447086,0.7193490976073065,0.7864401910851844,0.3838336403698014,0.7952988414847181,0.3817551367533775,0.9351792399302506,0.7394783571470671,0.16514641045450656,0.3198098843778108,0.61813671693706,0.31521676555479167,0.23541520391251214,Y
0.125,0.5048543689320388,0.7971925835997682,0.6990848716692836,0.7773875319935216,0.8092729409849173,0.7618936126359825,0.8451831333179594,0.7473360153594273,0.7646022969245774,0.8598689211535493,0.7274682295598806,0.7552341516078803,0.5466815389452583,0.580244728887752,0.7608994915069343,0.7630292684121969,0.762337590293065,0.9213445796613874,0.8185142675222764,0.8529604831369824,0.7541098888153543,0.7012506359274137,0.8059394441466199,0.34365926182863765,0.8606746411076209,0.383668468439079,0.823529411764706,0.9346992239551124,0.6118610764208313,0.4592815531341334,0.8632561455577932,0.14128980848799347,0.06493506493506492,0.0,Y
0.125,0.8762135922330098,0.125,0.6515154973595167,0.9708029653828747,0.853615137349586,0.8350138352771643,0.7564437415284117,0.8941561271571963,0.8546705941609399,0.7890204046820731,0.7266036438679474,0.7383922422257249,0.7377309553532658,0.847808651099696,0.7233068857503961,0.7588585668226051,0.7473126063817532,0.8408488783930538,0.8168959429921726,0.7783536590792896,0.746574647154659,0.6717470393710979,0.7712933224999454,1.0,0.15384615384615385,1.0,0.16206360809389947,0.9360657057119072,0.5228241657277378,0.23948718185453327,0.2776137533434805,0.8392372542032266,1.0,0.4216835608472417,Y
0.125,0.46359223300970875,0.5165777507993046,0.4431417684314754,0.7333468999694973,0.8431560712533579,0.8717736785350962,0.8038669322574351,0.7932773030762952,0.6710421397614619,0.7025218086336381,0.7054337240823013,0.7395956342904759,0.5296309955578069,0.5821511192807224,0.7109013121416713,0.774795544488427,0.7540449004450172,0.6664259568654629,0.7784838821082294,0.8343262687685976,0.831587971486261,0.5994817338561755,0.6893476450896019,0.6199005470861779,0.5631840262148853,0.6638723296129794,0.5228060790582781,0.9464439776225066,0.5401969045800451,0.4832418842157134,0.8550263194618402,0.1850346158320347,0.16933952402255548,0.06468900902279447,N
0.125,0.25728155339805825,0.7499999999999999,0.8241550913935488,0.752246566169315,0.9107914542128901,0.6632337290890059,0.8486080831568609,0.635051099297308,0.7453233257570805,0.763931002901167,0.8224964243159966,0.801838563495866,0.700217951874839,0.7586509541681357,0.774976092319586,0.8030011934699378,0.7938996067242754,0.8297920212140798,0.9516894401487501,0.8689857400025256,0.8011362303593842,0.7744387127434991,0.7716309622342374,0.469022214514087,0.7256683843694447,0.41051634503810147,0.7947154514819166,0.9346992239551124,0.47160212794950734,0.29019450492485394,0.2496733788622848,0.1776786365889332,0.09943558976197872,0.0,N
0.125,0.587378640776699,0.2028074164002318,0.6065928191177387,0.8594690391827363,0.8099573464767387,0.7765865279904677,0.7604873604477764,0.5530025460336844,0.7579468011804159,0.753518576291862,0.7365670757730568,0.7621726840397683,0.5640037700507681,0.6444190417001768,0.7569383923573574,0.7831232274117632,0.7746192956546589,0.7391765877486879,0.8218436480432438,0.7311475409836066,0.7859042385280324,0.5028636054977214,0.7346788725465592,0.7365164046857804,0.4375977180306979,0.7332200771256108,0.4483799606589326,0.9279403813397589,0.9642863636478494,0.9667551812523996,0.6509356116020097,0.190044186387728,0.2589369446793044,0.14565983919915904,Y
0.125,0.5048543689320388,0.5306148328004635,0.7240082912159974,0.7539366230525257,0.8151741916847718,0.8899393268919292,0.8678467609364001,0.7835687959080941,0.7610950813330986,0.8347893132582896,0.6749016025229514,0.6914280531061066,0.6928077217778734,0.7062004291276058,0.8009831365147976,0.7782580044994931,0.7856383439756747,0.8941306385301436,0.8178205068264384,0.9349626795438132,0.8485916134313738,0.6786260701107216,0.7885328324950989,0.5047365002283727,0.6872068459079064,0.5760597166623871,0.6170492544004365,0.9365457216870455,0.4690829619015557,0.21399595958672019,0.5913865758530192,0.6384988179490034,0.0,0.0,N
0.125,0.29854368932038833,0.5778074164002318,0.5063973452299091,0.8122482031290607,0.8237683355374384,0.8715578774650993,0.8179111969783589,0.7426135413516735,0.7491135833957787,0.7916598479402244,0.7277365451891045,0.7119867714434595,0.6070591707233849,0.639029083868473,0.813913462997588,0.791690770134663,0.7989079346947127,0.8521597731019841,0.8514872406938717,0.8548363952160964,0.8384021535293444,0.6887918478957971,0.7629552348231042,0.5586708814852507,0.6291236660928071,0.5005570140037688,0.6980810584473862,0.9324462764166612,0.5783788093273134,0.12083777359442344,0.31702023227990844,0.2513428358121921,0.09774436090225562,0.0,N
0.125,0.5048543689320388,0.8750000000000001,0.7170897366995631,0.7572484372921596,0.8953025040816854,0.7588203435083165,0.9023799025265219,0.6242725823256452,0.742687735029077,0.8011924601301456,0.8227109173827478,0.8559302097784829,0.6933080759601892,0.6765795830790143,0.8042234689127776,0.8440769500928085,0.8311339132726855,0.8288532000205419,0.8997392127527793,0.9408503255712447,0.7954362651376418,0.8424883385568047,0.7972740260001564,0.37937354754292335,0.8222131026460826,0.2533559845748778,0.9633847452234204,0.9446710460591937,0.5381931270385535,0.16022141579977922,0.10852173314253583,0.5245050176205723,0.07098544279167579,0.0,N
0.125,0.4223300970873787,0.2971925835997682,0.6434840424968562,0.9202703150895652,0.7642336512883463,0.8950068597972778,0.8101324383191681,0.9733649314417323,0.8126952592233783,0.8182083918276519,0.6732875458620513,0.6935056249407932,0.563956228731883,0.6491740756993192,0.8162060116573102,0.7636044554440137,0.7806876275711603,0.8337495182852234,0.8124795556970684,0.8124133658756226,0.7981883655637442,0.8066056603378216,0.7662524203858726,0.7277693095999337,0.44701766658468667,0.7125271556725752,0.47058823529411764,0.93783863727522,0.5188837955324168,0.14977486061729933,0.8206133882620856,0.9999999999999999,0.3333333333333333,0.1940670270683834,N
0.125,0.5461165048543689,1.0,0.5805295324496528,0.6617547446449651,0.816339354478739,0.8018200842217875,0.786659060484023,0.7049938312075493,0.6619728445759698,0.7733703251051142,0.7294640632167387,0.7299535154078232,0.5434982887059918,0.5240649405695474,0.7152854421554408,0.8722098072819617,0.821246183135003,0.8314802031508256,0.7983159886877593,0.8168599260744136,0.8391884679368022,0.7621681757851164,0.7454207663547003,0.30320847588597916,0.9042370259689455,0.2874728443274248,0.9267694904468406,0.9441910300840554,0.44792512874645984,0.3446800138462658,0.6022669238491203,0.057923221334224756,0.05158764404568212,0.0,Y
0.125,0.6699029126213593,0.4693851671995363,0.3696431670607343,0.8577281733914004,0.8550500536513259,0.6220797832095716,0.863835706760043,0.9656771934529795,0.8029513080196886,0.8275023676082992,0.8228119490827649,0.8381380528022648,0.6091036087064488,0.6960554372967597,0.8112735558025607,0.72558542224328,0.7534139741004037,0.8150155602240121,0.8878193707708555,0.9338231389795141,0.6545342484806475,0.8163362931886861,0.8090329975339111,0.6650878332572091,0.5145207949537748,0.6442934361674812,0.543818744847277,0.9333327421983176,0.4269838235476466,0.1612075023995556,0.3621597634439528,0.9003571819017561,0.4000000000000001,0.0,Y
0.125,0.5461165048543689,0.8112296656009272,0.5698970648483509,0.7550727707899558,0.7354171355162795,0.7604503372723561,0.8417419011075541,0.7819308363088149,0.7104733176458131,0.8230208284140842,0.5870741453107061,0.6138184679062683,0.6555709260825892,0.6444685046470221,0.7786134059007721,0.8100000965022687,0.7998067813867868,0.8306951614445596,0.7494386161315708,0.8557377049180328,0.729998418272852,0.6232821261900097,0.7581206792048836,0.411077238399735,0.7880706663387469,0.4054754178996523,0.8001255282833348,0.9355856897367688,0.9728746819112445,0.25660754471255615,0.45434984318124677,0.6614196740369886,0.0,0.0,Y
0.25,0.5436893203883495,0.46654176384901036,0.6931899535340521,0.8152621520981915,0.8494022845370948,0.6930335783176654,0.7498674807779013,0.6482199737513861,0.7638858317789821,0.7939098253357211,0.7441460060329608,0.7472073379134838,0.570745555732507,0.6073398734489208,0.7710692704454917,0.7185378199611265,0.7355982241642677,0.8273336471816485,0.7896277009223452,0.7624757648679498,0.6925687739723696,0.6873891756803427,0.7652169245937435,0.5763129559907688,0.6101245089330184,0.6367428547935231,0.5519222591426728,0.936710891291996,0.4093722668552866,0.3873184782564561,0.41204901802882304,0.3379467136881822,0.0,0.0,Y
0.25,0.5048543689320388,0.5281507586949715,0.5426360346666814,0.8164415597890267,0.750530935424337,0.7295521452579312,0.7842492288711961,0.5217541807384657,0.728055195074651,0.7626375998417805,0.6300947106991492,0.6244627328624868,0.6157166678974962,0.6702867130493074,0.6925087915025196,0.7252942654920688,0.7146466737523405,0.8399856294255321,0.8298376924051887,0.8148067688721767,0.7576704357324396,0.6797571939579277,0.7219579855121382,0.5353791675429612,0.6542070503383496,0.5796413577274772,0.6132053279351134,0.9413823353292111,0.5796844565965352,0.2069834877633896,0.33135872516942827,0.3670140030738531,0.1259020760067341,0.09550580898445508,Y
0.25,0.5436893203883495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468811953351536,0.753297489463141,0.20238398301103513,0.0,0.0,Y
0.25,0.8155339805825244,0.891729118075495,0.5300660800689652,0.7866641696387653,0.819962432768395,0.6607403642396655,0.8865784417514676,0.6696609306212811,0.7559572041610403,0.8606564671043492,0.7520706934181265,0.7448412149058794,0.616216068736673,0.638577855702435,0.7480882488542878,0.7911261227538229,0.7771489049538228,0.7785830852017732,0.8383620446045297,0.8973650091042736,0.760763356460832,0.7984345254199328,0.8174188806767453,0.365671946494562,0.8369686730058564,0.3865454765306553,0.8204417189045948,0.9375858677838074,0.40100136540385434,0.10099695328889566,0.08721439527687475,0.38095491500203416,0.0989010989010989,0.0,Y
0.25,0.6213592233009709,0.3267989714296246,0.5796284018336884,0.739014857766235,0.6519216703296,0.7882741156203431,0.7527292113372022,0.6939659204560789,0.7518648987317914,0.7413228863513872,0.5668252286633423,0.5870492137700443,0.6517561503074542,0.7430688341897952,0.7367548300289566,0.7758941087526966,0.7631830202697097,0.7572222456158206,0.7992158517209145,0.8271995725455457,0.7343374671863239,0.5384873672332633,0.6960627250198902,0.8222497050387518,0.3452695484198058,0.8366568439422833,0.337368466701744,0.9326539737508446,0.7432569569898269,0.18625787971720859,0.24102121213842143,0.5819251354475956,0.36638028230493674,0.129145090822821,Y
0.25,0.46601941747572817,0.6466703676393175,0.7503572662459236,0.7547763798777197,0.7714321949306228,0.784855054641556,0.7912095780795081,0.6815914792253889,0.7506025264072563,0.8374109697315816,0.6553593358164433,0.6853354158185738,0.6353830529484819,0.6613916222999829,0.7316393546717113,0.7595760269775911,0.7505031588722098,0.8840567423772657,0.8404470296107839,0.7962463908977533,0.7542924900939058,0.7921200004097875,0.7815181183918417,0.4590199508252885,0.7364400529573817,0.5224688655324707,0.6745645908659842,0.9324170764545072,0.5725807001158773,0.11915012357815014,0.35679741761630795,0.788230696281967,0.10742303780881321,0.06468900902279447,N
0.25,0.7766990291262137,0.125,0.7059790703229983,0.9631442748702261,0.8631982524806463,0.8041603415132708,0.8148887270551777,0.9448376491018478,0.8582413551012614,0.7983358993194313,0.7548130899937737,0.7677620380532614,0.7319263837147574,0.8395100952141349,0.7452364371163814,0.758112433961342,0.7539307540597222,0.8451773896569774,0.823456916512411,0.8407954411223425,0.7367521770968571,0.6729709275470893,0.7835270214343176,0.9457342438154657,0.21228619896796008,0.9654409590618783,0.19915342520958848,0.9367578019264591,0.631845837049163,0.27996485745126815,0.3734573559105329,0.8762411090190744,0.685384055482428,1.0,Y
0.25,0.5436893203883495,0.8766200977639136,0.7799827147683549,0.7581435124093905,0.8601352311189616,0.672091646939724,0.8706228185007856,0.6324320013835664,0.7243564109150313,0.7607804156671,0.7930580171219981,0.7767001810880176,0.6637656360936529,0.6888196051276764,0.7558978481044867,0.7602715957602084,0.7588511532976239,0.82871150803817,0.8866069342237971,0.882202967365222,0.7734357578182807,0.7421080707542254,0.7600797373034163,0.41235751384165126,0.7866919081705295,0.3691583425805363,0.8391021215335501,0.9360834163842162,0.5132446495911609,0.3106603777445135,0.6450110619787874,0.2965477573088483,0.0,0.0,Y
0.25,0.46601941747572817,0.1633994857148123,0.5979622639628901,0.8359673140247829,0.824348084528844,0.7814274930556817,0.7664925227175804,0.58568410143895,0.7458939457561571,0.7268721110766901,0.7630320718764482,0.7770121678836919,0.6145948462795646,0.6688153089810756,0.7593611858331937,0.7724664397715494,0.7682103050691639,0.7120083999843629,0.8083579812478291,0.7394504982140271,0.776487871473975,0.5188726178682872,0.7258001143099515,0.6890798251288283,0.48868326524587746,0.6672193593386367,0.5192139446403212,0.9309146250549161,0.9465897139617957,0.9049715061976278,0.5285064873402514,0.13959587243978064,0.2169345429410422,0.1362527731667997,N
0.25,0.15533980582524273,0.7283296323606827,0.4947664065167531,0.7553758655548931,0.8211808907148724,0.8374509763886376,0.8315585461562767,0.6604948556293214,0.7418905703178902,0.8273805996388334,0.719052037494432,0.7292490791686651,0.6493837157317575,0.6289756133067833,0.7837699115070405,0.8022680801603679,0.7962605126682506,0.871084040983192,0.8250116052766139,0.8669170310289842,0.8129660222635628,0.7306009780448588,0.7895065100905759,0.47468947430248665,0.7195651815203992,0.4413552577362382,0.7616181894928301,0.9294720327015042,0.565788627167646,0.10465718978639463,0.283433253228585,0.2403997761735093,0.0,0.0,N
